"Name","FileName","StartFrame","EndFrame","FaceFreezeFrame","Speed","TransitionInMs","TransitionOutMs","AutoFadeMs","Looping","Priority"
"BarkeepDrunkenLose","barley_drunkenmaster_lose.glb",,137,,130,,,,,
"BarkeepDrunkenLoseloop","barley_drunkenmaster_lose.glb",138,191,,120,,,,"TRUE",
"BarkeepDrunkenPrimary","barley_drunkenmaster_attack.glb",3,12,,,,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"BarkeepDrunkenProfile","barley_drunkenmaster_win.glb",212,212,,,,,,,
"BarkeepDrunkenPushback","barley_drunkenmaster_knockback.glb",,8,,,100,100,100,,5
"BarkeepDrunkenRecoil","barley_drunkenmaster_attack.glb",3,12,,,10,10,10,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BarkeepDrunkenReload","barley_drunkenmaster_reload.glb",,17,,,200,200,200,,"hips_s#2+L_upperLeg_s#0+R_upperLeg_s#0"
"BarkeepDrunkenSecondary","barley_drunkenmaster_attack.glb",,-1,,,100,50,200,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"BarkeepDrunkenWalk","barley_drunkenmaster_walk.glb",,19,,120,100,100,,"TRUE",1
"BarkeepDrunkenWin","barley_drunkenmaster_win.glb",,214,,,50,250,250,,
"BarkeepDrunkenWinidleloop","barley_drunkenmaster_win_balance.glb",,107,,,,,,"TRUE",
"BarkeepDrunkenWinloop","barley_drunkenmaster_win_balance.glb",,107,,,25,,,"TRUE",
"BarkeepIdle","barkeep_idle.scw",-1,-1,,,100,100,250,"TRUE",
"BarkeepIntro","barley_intro_pose.scw",,,,,,,,,
"BarkeepLose","barkeep_lose1.scw",-1,-1,,130,,,38,,
"BarkeepLoseloop","barkeep_loseloop1.scw",-1,-1,,120,,,,"TRUE",
"BarkeepLumberjackIdle","barley_lumberjack_idle.scw",1,59,,,100,100,250,"TRUE",
"BarkeepLumberjackLose","barley_lumberjack_lose.scw",1,59,,120,83,,,,
"BarkeepLumberjackLoseloop","barley_lumberjack_lose.scw",60,149,,120,,,,"TRUE",
"BarkeepLumberjackPrimary","barley_lumberjack_attack.scw",3,12,,,,,,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BarkeepLumberjackProfile","barley_lumberjack_idle.scw",1,1,,,,,,"TRUE",
"BarkeepLumberjackPushback","barley_lumberjack_pushback.scw",-1,-1,,,100,100,100,,5
"BarkeepLumberjackRecoil","barley_lumberjack_attack.scw",3,12,,,10,10,10,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BarkeepLumberjackReload","barley_lumberjack_idle.scw",1,2,,,200,200,200,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BarkeepLumberjackSecondary","barley_lumberjack_attack.scw",-1,-1,,,100,50,200,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BarkeepLumberjackWalk","barley_lumberjack_run.scw",,19,,120,100,100,100,"TRUE",1
"BarkeepLumberjackWin","barley_lumberjack_win.scw",,70,,,100,200,200,,
"BarkeepLumberjackWinloop","barley_lumberjack_idle.scw",1,59,,,200,200,200,"TRUE",
"BarkeepMsIdle","barley_ms_idle.scw",1,60,,,100,100,350,"TRUE",
"BarkeepMsIntro","barley_bakesale_intro_pose.scw",,,,,,,,,
"BarkeepMsLose","barley_ms_lose.scw",-1,29,,,100,100,200,,
"BarkeepMsLoseloop","barley_ms_lose.scw",30,90,,,100,100,200,"TRUE",
"BarkeepMsPrimary","barley_ms_attack.scw",3,24,,,100,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BarkeepMsProfile","barley_ms_idle.scw",1,1,,,100,100,350,"TRUE",
"BarkeepMsReload","barley_ms_idle.scw",-1,-1,,,200,200,200,,"ChestBone#2"
"BarkeepMsSecondary","barley_ms_attack.scw",3,24,,,100,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BarkeepMsWalk","barley_ms_walk.scw",,16,,,100,100,100,"TRUE",1
"BarkeepMsWin","barley_ms_win.scw",-1,-1,,,50,250,250,,
"BarkeepPrimary","barkeep_attack1.scw",3,12,,,,,,,"ChestBone#3"
"BarkeepProfile","barkeep_win1.scw",1,1,,,,,,,
"BarkeepPushback","barley_pushback.scw",-1,-1,,,100,100,100,,5
"BarkeepRecoil","barkeep_attack1.scw",3,12,,,10,10,10,,"ChestBone#4"
"BarkeepReload","barkeep_idle.scw",-1,-1,,,200,200,200,,"ChestBone#2"
"BarkeepSecondary","barkeep_attack1.scw",-1,-1,,,100,50,200,,"ChestBone#3"
"BarkeepUnicornIdle","barley_unicornknight_idle.glb",,-1,,,100,100,250,"TRUE",
"BarkeepUnicornIntro","barley_intro_pose.scw",,,,,,,,,
"BarkeepUnicornLose","barley_unicornknight_lose.glb",,112,,130,,,38,,
"BarkeepUnicornLoseloop","barley_unicornknight_lose.glb",113,152,,120,,,,"TRUE",
"BarkeepUnicornPrimary","barley_unicornknight_attack.glb",3,12,,,,,,,"ChestBone#3"
"BarkeepUnicornProfile","barley_unicornknight_win.glb",1,1,,,,,,"TRUE",
"BarkeepUnicornPushback","barley_unicornknight_knockback.glb",,-1,,,100,100,100,,5
"BarkeepUnicornRecoil","barley_unicornknight_attack.glb",3,12,,,10,10,10,,"ChestBone#4"
"BarkeepUnicornReload","barley_unicornknight_idle.glb",,-1,,,200,200,200,,"ChestBone#2"
"BarkeepUnicornSecondary","barley_unicornknight_attack.glb",,-1,,,100,50,200,,"ChestBone#3"
"BarkeepUnicornWalk","barley_unicornknight_walk.glb",,19,,120,100,100,,"TRUE",1
"BarkeepUnicornWin","barley_unicornknight_win.glb",,103,,,50,250,250,,
"BarkeepUnicornWinidleloop","barley_unicornknight_win.glb",,-1,,,,,,"TRUE",
"BarkeepUnicornWinloop","barley_unicornknight_win.glb",104,183,,,25,,,"TRUE",
"BarkeepWalk","barkeep_walk.scw",,19,,120,100,100,,"TRUE",1
"BarkeepWin","barkeep_win1.scw",,30,,,50,250,250,,
"BarkeepWinidleloop","barkeep_winidleloop.scw",-1,-1,,,,,,"TRUE",
"BarkeepWinloop","barkeep_win1.scw",30,80,,,25,,,"TRUE",
"BarkeepWizardIdle","barley_wizard_idle.scw",-1,-1,,,100,100,,"TRUE",
"BarkeepWizardLose","barley_wizard_lose.scw",-1,-1,,130,,,38,,
"BarkeepWizardLoseloop","barley_wizard_lose.scw",60,150,,120,,,,"TRUE",
"BarkeepWizardPrimary","barley_wizard_attack.scw",5,20,,,,,10,,"spine_lower_s#4"
"BarkeepWizardProfile","barley_wizard_portrait.scw",1,1,,,,,,,
"BarkeepWizardPushback","barley_wizard_pushback.scw",-1,-1,,,100,100,100,,5
"BarkeepWizardRecoil","barley_wizard_attack.scw",5,20,,,,,50,,"spine_lower_s#4"
"BarkeepWizardReload","barley_wizard_idle.scw",-1,-1,,,,,50,,"ChestBone#2"
"BarkeepWizardSecondary","barley_wizard_attack.scw",5,20,,,,,10,,"spine_lower_s#4"
"BarkeepWizardWalk","barley_wizard_walk.scw",,19,,120,100,100,,"TRUE",1
"BarkeepWizardWin","barley_wizard_win.scw",,40,,,,,,,
"BarkeepWizardWinloop","barley_wizard_win.scw",40,120,,,,,,"TRUE",
"BarrelBotCrashBarrelbotLose","darryl_crashtest_lose.glb",,116,,,,,200,,
"BarrelBotCrashBarrelbotLoseloop","darryl_crashtest_lose.glb",117,155,,,,,,,
"BarrelBotCrashBarrelbotSecondary","darryl_crashtest_super.glb",,29,,,1,1,1,"TRUE",5
"BarrelBotCrashBarrelbotWin","darryl_crashtest_win.glb",,117,,,,,,,
"BarrelBotCrashBarrelbotWinloop","darryl_crashtest_win.glb",118,148,,,,,,"TRUE",
"BarrelBotCrashHide","darryl_crashtest_win.glb",,1,,,200,200,100,"TRUE",
"BarrelBotCrashIdle","darryl_idle.scw",1,-1,,,100,100,,"TRUE",
"BarrelBotCrashPrimary","darryl_attack.scw",,10,,,100,100,100,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"BarrelBotCrashProfile","droid_darryl_win.scw",44,44,,,,,,,
"BarrelBotCrashPushback","darryl_pushback.scw",1,10,,,50,100,200,,5
"BarrelBotCrashRecoil","darryl_recoil_01.scw",1,10,,,,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BarrelBotCrashRecoil2","darryl_recoil_02.scw",1,10,,,,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BarrelBotCrashReload","darryl_idle.scw",,-1,,,800,800,800,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"BarrelBotCrashWalk","darryl_walk.scw",1,20,,,100,100,,"TRUE",1
"BarrelBotCupcakeBarrelbotLose","darryl_cupcake_lose.glb",,79,,,,,200,,
"BarrelBotCupcakeBarrelbotLoseloop","darryl_cupcake_lose.glb",79,79,,,,,,"TRUE",
"BarrelBotCupcakeBarrelbotSecondary","darryl_cupcake_super.glb",,29,,,1,1,1,"TRUE",5
"BarrelBotCupcakeBarrelbotWin","darryl_cupcake_win.glb",,120,,,,,200,,
"BarrelBotCupcakeBarrelbotWinloop","darryl_cupcake_win.glb",120,168,,,,,,"TRUE",
"BarrelBotCupcakeHide","darryl_win.scw",,1,,,200,200,100,"TRUE",
"BarrelBotCupcakeIdle","darryl_cupcake_idle.glb",1,-1,,,100,100,,"TRUE",
"BarrelBotCupcakePrimary","darryl_cupcake_attack.glb",,10,,,100,100,100,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"BarrelBotCupcakeProfile","darryl_win.scw",44,44,,,,,,"TRUE",
"BarrelBotCupcakePushback","darryl_pushback.scw",1,10,,,50,100,200,,5
"BarrelBotCupcakeRecoil","darryl_recoil_01.scw",1,10,,,,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BarrelBotCupcakeRecoil2","darryl_recoil_02.scw",1,10,,,,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BarrelBotCupcakeReload","darryl_idle.scw",,-1,,,800,800,800,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"BarrelBotCupcakeWalk","darryl_walk.scw",1,20,,,100,100,,"TRUE",1
"BarrelbotLose","darryl_lose.scw",,-1,,,,,200,,
"BarrelbotLoseloop","darryl_lose.scw",45,45,,,,,,"TRUE",
"BarrelBotMegaboxBarrelbotLose","darryl_megabox_lose.glb",,-1,,,,,200,,
"BarrelBotMegaboxBarrelbotLoseloop","darryl_megabox_lose.glb",45,45,,,,,,"TRUE",
"BarrelBotMegaboxBarrelbotSecondary","darryl_megabox_super.glb",,29,,,1,1,1,"TRUE",5
"BarrelBotMegaboxBarrelbotWin","darryl_megabox_win.glb",,-1,,,,,200,,
"BarrelBotMegaboxBarrelbotWinloop","darryl_megabox_winloop.glb",1,29,,,,,,"TRUE",
"BarrelBotMegaboxHide","darryl_megabox_win.glb",,1,,,200,200,100,"TRUE",
"BarrelBotMegaboxIdle","darryl_megabox_idle.glb",1,-1,,,100,100,,"TRUE",
"BarrelBotMegaboxPrimary","darryl_megabox_attack.glb",,10,,,100,100,100,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"BarrelBotMegaboxProfile","darryl_megabox_portrait.glb",,,,,,,,"TRUE",
"BarrelBotMegaboxPushback","darryl_pushback.scw",1,10,,,50,100,200,,5
"BarrelBotMegaboxRecoil","darryl_megabox_recoil1.glb",1,10,,,,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BarrelBotMegaboxRecoil2","darryl_megabox_recoil2.glb",1,10,,,,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BarrelBotMegaboxReload","darryl_megabox_idle.glb",,-1,,,800,800,800,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"BarrelBotMegaboxWalk","darryl_megabox_run.glb",1,20,,,100,100,,"TRUE",1
"BarrelbotSecondary","darryl_super.scw",,29,,,1,1,1,"TRUE",5
"BarrelbotShipLoop","darryl_ship_loop.scw",-1,-1,,,,,,"TRUE",1
"BarrelbotWin","darryl_win.scw",,-1,,,,,200,,
"BarrelbotWinloop","darryl_winloop.scw",1,29,,,,,,"TRUE",
"BaseballBubblegumIdle","bibi_idle.scw",1,29,,,100,100,,"TRUE",
"BaseballBubblegumLose","bibi_lose.scw",1,29,,,,,,,5
"BaseballBubblegumLoseloop","bibi_lose.scw",30,89,,,,,,"TRUE",1
"BaseballBubblegumPrimary","bibi_attack.scw",1,51,,,100,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BaseballBubblegumProfile","bibi_win.scw",108,108,,,,,,,5
"BaseballBubblegumPushback","bibi_pushback.scw",,-1,,,100,100,100,,5
"BaseballBubblegumRecoil","bibi_attack.scw",22,51,,,1,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BaseballBubblegumRecoil2","bibi_attack.scw",17,51,,,100,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BaseballBubblegumSecondary","bibi_attack.scw",1,51,,,100,100,100,"TRUE","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BaseballBubblegumWalk","bibi_run.scw",1,29,,,120,200,,"TRUE",1
"BaseballBubblegumWin","bibi_win.scw",1,163,,,100,,,,5
"BaseballBubblegumWinloop","bibi_win.scw",164,262,,,,,,"TRUE",1
"BaseballPirateIdle","bibi_pirate_idle.glb",1,29,,,100,100,,"TRUE",
"BaseballPirateLose","bibi_pirate_lose.glb",1,179,,,,,,,5
"BaseballPirateLoseloop","bibi_pirate_lose.glb",118,179,,,,,,"TRUE",1
"BaseballPiratePrimary","bibi_pirate_attack.glb",1,51,,,100,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BaseballPirateProfile","bibi_win.scw",108,108,,,,,,,5
"BaseballPiratePushback","bibi_pushback.scw",,-1,,,100,100,100,,5
"BaseballPirateRecoil","bibi_pirate_attack.glb",22,51,,,1,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BaseballPirateRecoil2","bibi_pirate_attack.glb",17,51,,,100,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BaseballPirateSecondary","bibi_pirate_attack.glb",1,51,,,100,100,100,"TRUE","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BaseballPirateWalk","bibi_pirate_walk.glb",1,29,,,120,200,,"TRUE",1
"BaseballPirateWin","bibi_pirate_win.glb",1,156,,,100,,,,5
"BaseballPirateWinloop","bibi_pirate_win.glb",96,156,,,,,,"TRUE",1
"BaseballRjIdle","bibi_rj_idle.glb",1,29,,,100,100,,"TRUE",
"BaseballRjLose","bibi_rj_lose.glb",1,134,,,,,,,5
"BaseballRjLoseloop","bibi_rj_lose.glb",106,134,,,,,,"TRUE",1
"BaseballRjPrimary","bibi_rj_attack.glb",,47,,,100,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BaseballRjProfile","bibi_rj_portrait.glb",,,,,,,,"TRUE",5
"BaseballRjPushback","bibi_rj_pushback.glb",,-1,,,100,100,100,,5
"BaseballRjRecoil","bibi_rj_attack.glb",22,51,,,1,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BaseballRjRecoil2","bibi_rj_attack.glb",17,51,,,100,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BaseballRjSecondary","bibi_rj_attack.glb",,45,,,100,100,100,"TRUE","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BaseballRjWalk","bibi_rj_walk.glb",1,29,,,120,200,,"TRUE",1
"BaseballRjWin","bibi_rj_win.glb",1,193,,,100,,,,5
"BaseballRjWinloop","bibi_rj_win.glb",164,193,,,,,,"TRUE",1
"BaseballWarriorIdle","bibi_warrior_idle.glb",1,29,,,100,100,,"TRUE",
"BaseballWarriorLose","bibi_lose.scw",1,29,,,,,,,5
"BaseballWarriorLoseloop","bibi_lose.scw",30,89,,,,,,"TRUE",1
"BaseballWarriorPrimary","bibi_attack.scw",1,51,,,100,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BaseballWarriorProfile","bibi_warrior_win.glb",108,108,,,,,,,5
"BaseballWarriorPushback","bibi_pushback.scw",,-1,,,100,100,100,,5
"BaseballWarriorRecoil","bibi_attack.scw",22,51,,,1,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BaseballWarriorRecoil2","bibi_attack.scw",17,51,,,100,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BaseballWarriorSecondary","bibi_attack.scw",1,51,,,100,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BaseballWarriorWalk","bibi_warrior_run.glb",1,29,,,120,200,,"TRUE",1
"BaseballWarriorWin","bibi_warrior_win.glb",1,163,,,100,,,,5
"BaseballWarriorWinloop","bibi_warrior_win.glb",164,262,,,,,,"TRUE",1
"BeaAttack","bea_attack.scw",,4,,,,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"BeaBugAttack","bea_bug_attack.glb",,4,,,,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"BeaBugIdle","bea_bug_idle.glb",,-1,,,100,100,,"TRUE",
"BeaBugIntro","bea_intro_pose.scw",,,,,,,,,
"BeaBugLose","bea_bug_lose.glb",1,103,,,,,,,
"BeaBugLoseloop","bea_bug_lose.glb",103,134,,,,,,"TRUE",
"BeaBugPortrait","bea_portrait.scw",,,,,,,,,
"BeaBugPushback","bea_bug_pushback.glb",,-1,,,25,100,200,,
"BeaBugRecoil","bea_bug_attack.glb",5,20,,,,,200,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BeaBugReload","bea_bug_reload.glb",,20,,,100,100,100,,"spine_lower_s#0+L_clavicle_s#2+R_clavicle_s#2"
"BeaBugWalk","bea_bug_walk.glb",1,26,,,100,100,,"TRUE",1
"BeaBugWin","bea_bug_win.glb",1,110,,,,,,,5
"BeaBugWinloop","bea_bug_win.glb",110,137,,,,,,"TRUE",1
"BeaIdle","bea_idle.scw",,-1,,,100,100,,"TRUE",
"BeaIntro","bea_intro_pose.scw",,,,,,,,,
"BeaLose","bea_lose.scw",,21,,,,,,,
"BeaLoseloop","bea_lose.scw",22,-1,,,,,,"TRUE",
"BeamerDefaultAttack","mandy_attack.glb",1,12,,177,,,,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"BeamerDefaultEnv","mandy_env.glb",1,854,,,,,,"TRUE",
"BeamerDefaultIdle","mandy_idle.glb",1,46,,,,,,"TRUE",
"BeamerDefaultIdle_transform","mandy_idle_transform.glb",1,21,,,200,250,,"TRUE",
"BeamerDefaultLose","mandy_lose.glb",1,223,,,,,,,5
"BeamerDefaultLoseloop","mandy_lose.glb",175,223,,,,,,"TRUE",1
"BeamerDefaultProfile","mandy_portrait.glb",,,,,,,,,5
"BeamerDefaultPushback","mandy_idle.glb",1,10,,,50,50,100,,5
"BeamerDefaultRecoil","mandy_attack.glb",7,25,,,,,200,,"hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"BeamerDefaultReload","mandy_idle.glb",,10,,,500,500,500,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"BeamerDefaultSecondary","mandy_super.glb",,45,,,50,50,50,,5
"BeamerDefaultWalk","mandy_walk.glb",1,21,,,,,,"TRUE",1
"BeamerDefaultWin","mandy_win.glb",1,230,,,,,,,5
"BeamerDefaultWinloop","mandy_win.glb",186,230,,,,,,"TRUE",1
"BeamerharvestAttack","mandy_harvest_attack.glb",1,12,,177,,,,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"BeamerharvestIdle","mandy_harvest_idle.glb",1,46,,,,,,"TRUE",
"BeamerharvestIdle_transform","mandy_harvest_idle_transform.glb",1,21,,,200,250,,"TRUE",
"BeamerharvestLose","mandy_harvest_lose.glb",1,218,,,,,,,5
"BeamerharvestLoseloop","mandy_harvest_lose.glb",181,218,,,,,,"TRUE",1
"BeamerharvestProfile","mandy_harvest_portrait.glb",,,,,,,,,5
"BeamerharvestPushback","mandy_harvest_idle.glb",1,10,,,50,50,100,,5
"BeamerharvestRecoil","mandy_harvest_attack.glb",7,25,,,,,200,,"hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"BeamerharvestReload","mandy_harvest_idle.glb",,10,,,500,500,500,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"BeamerharvestSecondary","mandy_harvest_super.glb",,45,,,50,50,50,"TRUE",5
"BeamerharvestWalk","mandy_harvest_walk.glb",1,21,,,,,,"TRUE",1
"BeamerharvestWin","mandy_harvest_win.glb",1,163,,,,,,,5
"BeamerharvestWinloop","mandy_harvest_win.glb",130,163,,,,,,"TRUE",1
"BeamerLavaQueenAttack","mandy_lava_attack.glb",1,12,,177,,,,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"BeamerLavaQueenIdle","mandy_lava_idle.glb",1,46,,,,,,"TRUE",
"BeamerLavaQueenIdle_transform","mandy_idle_transform.glb",1,21,,,200,250,,"TRUE",
"BeamerLavaQueenLose","mandy_lava_lose.glb",1,218,,,,,,,5
"BeamerLavaQueenLoseloop","mandy_lava_lose.glb",218,218,,,,,,"TRUE",1
"BeamerLavaQueenProfile","mandy_portrait.glb",,,,,,,,,5
"BeamerLavaQueenPushback","mandy_lava_idle.glb",1,10,,,50,50,100,,5
"BeamerLavaQueenRecoil","mandy_lava_attack.glb",7,25,,,,,200,,"hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"BeamerLavaQueenReload","mandy_lava_idle.glb",,10,,,500,500,500,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"BeamerLavaQueenSecondary","mandy_lava_super.glb",,45,,,50,50,50,,5
"BeamerLavaQueenWalk","mandy_lava_walk.glb",1,21,,,,,,"TRUE",1
"BeamerLavaQueenWin","mandy_lava_queen_win_120.glb",1,516,,,,,,,5
"BeamerLavaQueenWinloop","mandy_lava_win.glb",130,178,,,,,,"TRUE",1
"BeaPortrait","bea_portrait.scw",,,,,,,,,
"BeaPushback","bea_pushback.scw",,-1,,,25,100,200,,5
"BearAttack","nita_bear_attack.scw",-1,-1,,,100,200,150,,"spine_lower_s#4"
"BeaRecoil","bea_attack.scw",5,20,,,,,200,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BeaReload","bea_reload.scw",,20,,,100,100,100,,"spine_lower_s#0+L_clavicle_s#2+R_clavicle_s#2"
"BearIdle","nita_bear_idle.scw",-1,-1,,,100,100,,"TRUE",
"BearPushback","nita_bear_idle.scw",-1,-1,,,200,300,500,,5
"BearRecoil","nita_bear_attack.scw",-1,-1,,,1,1,50,,"spine_lower_s#4"
"BearReindeerAttack","bear_reindeer_attack.scw",-1,-1,,,100,200,150,,"spine_lower_s#4"
"BearReindeerIdle","bear_reindeer_idle.scw",-1,-1,,,100,100,,"TRUE",
"BearReindeerPushback","bear_reindeer_idle.scw",-1,-1,,,200,300,500,,5
"BearReindeerRecoil","bear_reindeer_attack.scw",-1,-1,,,1,1,50,,"spine_lower_s#4"
"BearReindeerWalk","bear_reindeer_walk.scw",1,40,,170,100,100,,"TRUE",1
"BearReindeerWin","bear_reindeer_idle.scw",-1,-1,,,200,300,500,,5
"BearShibaIdle","bear_shiba_idle.scw",1,59,,,100,100,,"TRUE",
"BearWalk","nita_bear_walk.scw",1,40,,170,100,100,,"TRUE",1
"BearWin","nita_bear_win.scw",-1,-1,,,200,300,500,,5
"BeaWalk","bea_walk.scw",1,26,,,100,100,,"TRUE",1
"BeaWin","bea_win.scw",,120,,,,,,,5
"BeaWinloop","bea_win.scw",121,-1,,,,,,"TRUE",1
"BeeBigIdle","bee_big_idle.scw",-1,-1,,,,,,"TRUE",
"BeeBigReload","bee_big_reload.scw",1,13,,,,,200,,5
"BeeBugBigIdle","bee_big_idle.scw",-1,-1,,,,,,"TRUE",
"BeeBugBigReload","bee_big_reload.scw",1,13,,,,,200,,5
"BeeBugSmallIdle","bee_small_idle.scw",-1,-1,,,,,,"TRUE",
"BeeBugSmallReload","bee_small_reload.scw",1,-1,,,,,200,,5
"BeeSmallIdle","bee_small_idle.scw",-1,-1,,,,,,"TRUE",
"BeeSmallReload","bee_small_reload.scw",1,-1,,,,,200,,5
"BeeSniperArchvillainAttack","bea_archvillain_attack.glb",,4,,,,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"BeeSniperArchvillainIdle","bea_archvillain_idle.glb",,-1,,,100,100,,"TRUE",
"BeeSniperArchvillainIntro","bea_intro_pose.scw",,,,,,,,,
"BeeSniperArchvillainLose","bea_archvillain_lose.glb",,21,,,,,,,
"BeeSniperArchvillainLoseloop","bea_archvillain_lose.glb",22,-1,,,,,,"TRUE",
"BeeSniperArchvillainPortrait","bea_archvillain_idle.glb",1,1,,,,,,,
"BeeSniperArchvillainPushback","bea_archvillain_pushback.glb",,-1,,,25,100,200,,
"BeeSniperArchvillainRecoil","bea_archvillain_attack.glb",5,20,,,,,200,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BeeSniperArchvillainReload","bea_archvillain_reload.glb",,20,,,100,100,100,,"spine_lower_s#0+L_clavicle_s#2+R_clavicle_s#2"
"BeeSniperArchvillainWalk","bea_archvillain_walk.glb",1,26,,,100,100,,"TRUE",1
"BeeSniperArchvillainWin","bea_archvillain_win.glb",,120,,,,,,,5
"BeeSniperArchvillainWinloop","bea_archvillain_win.glb",121,-1,,,,,,"TRUE",1
"BeeSniperCatAttack","bea_luckycat_attack.glb",,3,,,,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"BeeSniperCatIdle","bea_luckycat_idle.glb",,-1,,,100,100,,"TRUE",
"BeeSniperCatIntro","bea_intro_pose.scw",,,,,,,,,
"BeeSniperCatLose","bea_luckycat_lose.glb",,79,,,,,,,
"BeeSniperCatLoseloop","bea_luckycat_lose.glb",80,111,,,,,,"TRUE",
"BeeSniperCatPortrait","bea_luckycat_portrait.glb",,,,,,,,,
"BeeSniperCatPushback","bea_luckycat_pushback.glb",,-1,,,25,100,200,,
"BeeSniperCatRecoil","bea_luckycat_attack.glb",4,20,,,,,200,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BeeSniperCatReload","bea_luckycat_reload.glb",,20,,,100,100,100,,"spine_lower_s#0+L_clavicle_s#2+R_clavicle_s#2"
"BeeSniperCatWalk","bea_luckycat_walk.glb",1,26,,,100,100,,"TRUE",1
"BeeSniperCatWin","bea_luckycat_win.glb",,76,,,,,,,5
"BeeSniperCatWinloop","bea_luckycat_win.glb",77,112,,,,,,"TRUE",1
